Timepoint,institution,distance,category,value
3,TP_Friend,2.347826086956522,ACES_Compound,5.0
3,TP_Gov,4.590909090909091,ACES_Compound,5.0
3,TP_Medical,2.869565217391304,ACES_Compound,5.0
3,TP_Neighbor,4.434782608695652,ACES_Compound,5.0
3,TP_NonProf,4.521739130434782,ACES_Compound,5.0
3,TP_Platform,4.869565217391305,ACES_Compound,5.0
3,TP_Police,4.739130434782608,ACES_Compound,5.0
3,TP_Relative,2.9130434782608696,ACES_Compound,5.0
3,TP_Researcher,3.391304347826087,ACES_Compound,5.0
3,TP_School,3.8260869565217392,ACES_Compound,5.0
3,TP_Stranger,6.043478260869565,ACES_Compound,5.0
3,TP_Acquaintance,4.666666666666667,ACES_Compound,6.0
3,TP_Co_worker,4.444444444444445,ACES_Compound,6.0
3,TP_Company_cust,4.666666666666667,ACES_Compound,6.0
3,TP_Company_notcust,4.888888888888889,ACES_Compound,6.0
3,TP_Employer,4.444444444444445,ACES_Compound,6.0
3,TP_Financial,3.888888888888889,ACES_Compound,6.0
3,TP_Friend,2.2222222222222223,ACES_Compound,6.0
3,TP_Gov,4.555555555555555,ACES_Compound,6.0
3,TP_Medical,3.0,ACES_Compound,6.0
3,TP_Neighbor,5.0,ACES_Compound,6.0
3,TP_NonProf,4.333333333333333,ACES_Compound,6.0
3,TP_Platform,5.0,ACES_Compound,6.0
3,TP_Police,4.555555555555555,ACES_Compound,6.0
3,TP_Relative,3.888888888888889,ACES_Compound,6.0
3,TP_Researcher,3.3333333333333335,ACES_Compound,6.0
3,TP_School,4.0,ACES_Compound,6.0
3,TP_Stranger,6.222222222222222,ACES_Compound,6.0
3,TP_Acquaintance,4.0,ACES_Compound,7.0
3,TP_Co_worker,3.8,ACES_Compound,7.0
3,TP_Company_cust,4.0,ACES_Compound,7.0
3,TP_Company_notcust,4.8,ACES_Compound,7.0
3,TP_Employer,3.2,ACES_Compound,7.0
3,TP_Financial,4.4,ACES_Compound,7.0
3,TP_Friend,2.2,ACES_Compound,7.0
3,TP_Gov,4.4,ACES_Compound,7.0
3,TP_Medical,3.0,ACES_Compound,7.0
3,TP_Neighbor,3.6,ACES_Compound,7.0
3,TP_NonProf,3.0,ACES_Compound,7.0
3,TP_Platform,4.4,ACES_Compound,7.0
3,TP_Police,4.2,ACES_Compound,7.0
3,TP_Relative,2.4,ACES_Compound,7.0
3,TP_Researcher,3.0,ACES_Compound,7.0
3,TP_School,3.6,ACES_Compound,7.0
3,TP_Stranger,6.0,ACES_Compound,7.0
3,TP_Acquaintance,3.8,ACES_Compound,8.0
3,TP_Co_worker,3.8,ACES_Compound,8.0
3,TP_Company_cust,4.6,ACES_Compound,8.0
3,TP_Company_notcust,5.6,ACES_Compound,8.0
3,TP_Employer,3.4,ACES_Compound,8.0
3,TP_Financial,4.0,ACES_Compound,8.0
3,TP_Friend,1.6,ACES_Compound,8.0
3,TP_Gov,4.4,ACES_Compound,8.0
3,TP_Medical,2.0,ACES_Compound,8.0
3,TP_Neighbor,3.4,ACES_Compound,8.0
3,TP_NonProf,4.6,ACES_Compound,8.0
3,TP_Platform,5.0,ACES_Compound,8.0
3,TP_Police,4.2,ACES_Compound,8.0
3,TP_Relative,3.2,ACES_Compound,8.0
3,TP_Researcher,2.8,ACES_Compound,8.0
3,TP_School,3.6,ACES_Compound,8.0
3,TP_Stranger,5.2,ACES_Compound,8.0
3,TP_Acquaintance,7.0,ACES_Compound,9.0
3,TP_Co_worker,6.0,ACES_Compound,9.0
3,TP_Company_cust,5.0,ACES_Compound,9.0
3,TP_Company_notcust,7.0,ACES_Compound,9.0
3,TP_Employer,4.0,ACES_Compound,9.0
3,TP_Financial,3.0,ACES_Compound,9.0
3,TP_Friend,4.0,ACES_Compound,9.0
3,TP_Gov,3.0,ACES_Compound,9.0
3,TP_Medical,2.0,ACES_Compound,9.0
3,TP_Neighbor,6.0,ACES_Compound,9.0
3,TP_NonProf,5.0,ACES_Compound,9.0
3,TP_Platform,5.0,ACES_Compound,9.0
3,TP_Police,5.0,ACES_Compound,9.0
3,TP_Relative,5.0,ACES_Compound,9.0
3,TP_Researcher,4.0,ACES_Compound,9.0
3,TP_School,4.0,ACES_Compound,9.0
3,TP_Stranger,7.0,ACES_Compound,9.0
3,TP_Acquaintance,4.559027777777778,gender_ord,0.0
3,TP_Co_worker,4.326388888888889,gender_ord,0.0
3,TP_Company_cust,4.642361111111111,gender_ord,0.0
3,TP_Company_notcust,5.524305555555555,gender_ord,0.0
3,TP_Employer,3.637630662020906,gender_ord,0.0
3,TP_Financial,3.9409722222222223,gender_ord,0.0
3,TP_Friend,2.2534722222222223,gender_ord,0.0
3,TP_Gov,4.428571428571429,gender_ord,0.0
3,TP_Medical,2.704861111111111,gender_ord,0.0
3,TP_Neighbor,4.336805555555555,gender_ord,0.0
3,TP_NonProf,4.190972222222222,gender_ord,0.0
3,TP_Platform,4.861111111111111,gender_ord,0.0
3,TP_Police,4.536585365853658,gender_ord,0.0
3,TP_Relative,2.7256944444444446,gender_ord,0.0
3,TP_Researcher,3.5625,gender_ord,0.0
3,TP_School,3.90625,gender_ord,0.0
3,TP_Stranger,5.96875,gender_ord,0.0
3,TP_Acquaintance,5.0,multi_platform_ord,0.0
3,TP_Co_worker,5.0,multi_platform_ord,0.0
3,TP_Company_cust,4.888888888888889,multi_platform_ord,0.0
3,TP_Company_notcust,5.444444444444445,multi_platform_ord,0.0
3,TP_Employer,4.222222222222222,multi_platform_ord,0.0
3,TP_Financial,4.666666666666667,multi_platform_ord,0.0
3,TP_Friend,2.4444444444444446,multi_platform_ord,0.0
3,TP_Gov,4.777777777777778,multi_platform_ord,0.0
3,TP_Medical,2.5555555555555554,multi_platform_ord,0.0
3,TP_Neighbor,4.888888888888889,multi_platform_ord,0.0
3,TP_NonProf,4.222222222222222,multi_platform_ord,0.0
3,TP_Platform,5.777777777777778,multi_platform_ord,0.0
3,TP_Police,5.333333333333333,multi_platform_ord,0.0
3,TP_Relative,3.0,multi_platform_ord,0.0
3,TP_Researcher,3.4444444444444446,multi_platform_ord,0.0
3,TP_School,3.888888888888889,multi_platform_ord,0.0
3,TP_Stranger,6.0,multi_platform_ord,0.0
3,TP_Acquaintance,4.549295774647887,multi_platform_ord,1.0
3,TP_Co_worker,4.253521126760563,multi_platform_ord,1.0
3,TP_Company_cust,4.577464788732394,multi_platform_ord,1.0
3,TP_Company_notcust,5.323943661971831,multi_platform_ord,1.0
3,TP_Employer,3.380281690140845,multi_platform_ord,1.0
3,TP_Financial,3.8028169014084505,multi_platform_ord,1.0
3,TP_Friend,1.971830985915493,multi_platform_ord,1.0
3,TP_Gov,4.285714285714286,multi_platform_ord,1.0
3,TP_Medical,2.5774647887323945,multi_platform_ord,1.0
3,TP_Neighbor,4.366197183098592,multi_platform_ord,1.0
3,TP_NonProf,4.056338028169014,multi_platform_ord,1.0
3,TP_Platform,4.76056338028169,multi_platform_ord,1.0
3,TP_Police,4.563380281690141,multi_platform_ord,1.0
3,TP_Relative,2.704225352112676,multi_platform_ord,1.0
3,TP_Researcher,3.211267605633803,multi_platform_ord,1.0
3,TP_School,3.7183098591549295,multi_platform_ord,1.0
3,TP_Stranger,5.816901408450704,multi_platform_ord,1.0
3,TP_Acquaintance,4.650485436893204,multi_platform_ord,2.0
3,TP_Co_worker,4.407766990291262,multi_platform_ord,2.0
3,TP_Company_cust,4.766990291262136,multi_platform_ord,2.0
3,TP_Company_notcust,5.640776699029126,multi_platform_ord,2.0
3,TP_Employer,3.8058252427184467,multi_platform_ord,2.0
3,TP_Financial,4.038834951456311,multi_platform_ord,2.0
3,TP_Friend,2.378640776699029,multi_platform_ord,2.0
3,TP_Gov,4.388349514563107,multi_platform_ord,2.0
3,TP_Medical,2.70873786407767,multi_platform_ord,2.0
3,TP_Neighbor,4.407766990291262,multi_platform_ord,2.0
3,TP_NonProf,4.398058252427185,multi_platform_ord,2.0
3,TP_Platform,5.165048543689321,multi_platform_ord,2.0
3,TP_Police,4.421568627450981,multi_platform_ord,2.0
3,TP_Relative,2.6990291262135924,multi_platform_ord,2.0
3,TP_Researcher,3.766990291262136,multi_platform_ord,2.0
3,TP_School,3.970873786407767,multi_platform_ord,2.0
3,TP_Stranger,5.941747572815534,multi_platform_ord,2.0
3,TP_Acquaintance,4.531645569620253,multi_platform_ord,3.0
3,TP_Co_worker,4.367088607594937,multi_platform_ord,3.0
3,TP_Company_cust,4.632911392405063,multi_platform_ord,3.0
3,TP_Company_notcust,5.594936708860759,multi_platform_ord,3.0
3,TP_Employer,3.6582278481012658,multi_platform_ord,3.0
3,TP_Financial,3.9240506329113924,multi_platform_ord,3.0
3,TP_Friend,2.4177215189873418,multi_platform_ord,3.0
3,TP_Gov,4.6455696202531644,multi_platform_ord,3.0
3,TP_Medical,2.7974683544303796,multi_platform_ord,3.0
3,TP_Neighbor,4.2784810126582276,multi_platform_ord,3.0
3,TP_NonProf,4.177215189873418,multi_platform_ord,3.0
3,TP_Platform,4.708860759493671,multi_platform_ord,3.0
3,TP_Police,4.670886075949367,multi_platform_ord,3.0
3,TP_Relative,2.7848101265822787,multi_platform_ord,3.0
3,TP_Researcher,3.6835443037974684,multi_platform_ord,3.0
3,TP_School,4.113924050632911,multi_platform_ord,3.0
3,TP_Stranger,6.139240506329114,multi_platform_ord,3.0
3,TP_Acquaintance,4.0,multi_platform_ord,4.0
3,TP_Co_worker,3.727272727272727,multi_platform_ord,4.0
3,TP_Company_cust,4.181818181818182,multi_platform_ord,4.0
3,TP_Company_notcust,5.2727272727272725,multi_platform_ord,4.0
3,TP_Employer,3.409090909090909,multi_platform_ord,4.0
3,TP_Financial,3.727272727272727,multi_platform_ord,4.0
3,TP_Friend,1.9090909090909092,multi_platform_ord,4.0
3,TP_Gov,4.136363636363637,multi_platform_ord,4.0
3,TP_Medical,2.8636363636363638,multi_platform_ord,4.0
3,TP_Neighbor,3.909090909090909,multi_platform_ord,4.0
3,TP_NonProf,3.590909090909091,multi_platform_ord,4.0
3,TP_Platform,3.909090909090909,multi_platform_ord,4.0
3,TP_Police,4.136363636363637,multi_platform_ord,4.0
3,TP_Relative,2.6363636363636362,multi_platform_ord,4.0
3,TP_Researcher,3.3181818181818183,multi_platform_ord,4.0
3,TP_School,3.4545454545454546,multi_platform_ord,4.0
3,TP_Stranger,5.818181818181818,multi_platform_ord,4.0
3,TP_Acquaintance,5.0,multi_platform_ord,5.0
3,TP_Co_worker,4.5,multi_platform_ord,5.0
3,TP_Company_cust,4.75,multi_platform_ord,5.0
3,TP_Company_notcust,6.25,multi_platform_ord,5.0
3,TP_Employer,3.3333333333333335,multi_platform_ord,5.0
3,TP_Financial,3.75,multi_platform_ord,5.0
3,TP_Friend,2.25,multi_platform_ord,5.0
3,TP_Gov,4.5,multi_platform_ord,5.0
3,TP_Medical,2.5,multi_platform_ord,5.0
3,TP_Neighbor,4.25,multi_platform_ord,5.0
3,TP_NonProf,4.75,multi_platform_ord,5.0
3,TP_Platform,5.0,multi_platform_ord,5.0
3,TP_Police,4.75,multi_platform_ord,5.0
3,TP_Relative,2.5,multi_platform_ord,5.0
3,TP_Researcher,3.75,multi_platform_ord,5.0
3,TP_School,4.0,multi_platform_ord,5.0
3,TP_Stranger,6.75,multi_platform_ord,5.0
3,TP_Acquaintance,4.559027777777778,orientation_ord,0.0
3,TP_Co_worker,4.326388888888889,orientation_ord,0.0
3,TP_Company_cust,4.642361111111111,orientation_ord,0.0
3,TP_Company_notcust,5.524305555555555,orientation_ord,0.0
3,TP_Employer,3.637630662020906,orientation_ord,0.0
3,TP_Financial,3.9409722222222223,orientation_ord,0.0
3,TP_Friend,2.2534722222222223,orientation_ord,0.0
3,TP_Gov,4.428571428571429,orientation_ord,0.0
3,TP_Medical,2.704861111111111,orientation_ord,0.0
3,TP_Neighbor,4.336805555555555,orientation_ord,0.0
3,TP_NonProf,4.190972222222222,orientation_ord,0.0
3,TP_Platform,4.861111111111111,orientation_ord,0.0
3,TP_Police,4.536585365853658,orientation_ord,0.0
3,TP_Relative,2.7256944444444446,orientation_ord,0.0
3,TP_Researcher,3.5625,orientation_ord,0.0
3,TP_School,3.90625,orientation_ord,0.0
3,TP_Stranger,5.96875,orientation_ord,0.0
3,TP_Acquaintance,4.559027777777778,overall_average,1.0
3,TP_Co_worker,4.326388888888889,overall_average,1.0
3,TP_Company_cust,4.642361111111111,overall_average,1.0
3,TP_Company_notcust,5.524305555555555,overall_average,1.0
3,TP_Employer,3.637630662020906,overall_average,1.0
3,TP_Financial,3.9409722222222223,overall_average,1.0
3,TP_Friend,2.2534722222222223,overall_average,1.0
3,TP_Gov,4.428571428571429,overall_average,1.0
3,TP_Medical,2.704861111111111,overall_average,1.0
3,TP_Neighbor,4.336805555555555,overall_average,1.0
3,TP_NonProf,4.190972222222222,overall_average,1.0
3,TP_Platform,4.861111111111111,overall_average,1.0
3,TP_Police,4.536585365853658,overall_average,1.0
3,TP_Relative,2.7256944444444446,overall_average,1.0
3,TP_Researcher,3.5625,overall_average,1.0
3,TP_School,3.90625,overall_average,1.0
3,TP_Stranger,5.96875,overall_average,1.0
3,TP_Acquaintance,4.559027777777778,race_ord,0.0
3,TP_Co_worker,4.326388888888889,race_ord,0.0
3,TP_Company_cust,4.642361111111111,race_ord,0.0
3,TP_Company_notcust,5.524305555555555,race_ord,0.0
3,TP_Employer,3.637630662020906,race_ord,0.0
3,TP_Financial,3.9409722222222223,race_ord,0.0
3,TP_Friend,2.2534722222222223,race_ord,0.0
3,TP_Gov,4.428571428571429,race_ord,0.0
3,TP_Medical,2.704861111111111,race_ord,0.0
3,TP_Neighbor,4.336805555555555,race_ord,0.0
3,TP_NonProf,4.190972222222222,race_ord,0.0
3,TP_Platform,4.861111111111111,race_ord,0.0
3,TP_Police,4.536585365853658,race_ord,0.0
3,TP_Relative,2.7256944444444446,race_ord,0.0
3,TP_Researcher,3.5625,race_ord,0.0
3,TP_School,3.90625,race_ord,0.0
3,TP_Stranger,5.96875,race_ord,0.0
4,TP_Acquaintance,4.568965517241379,ACES_Compound,0.0
4,TP_Co_worker,4.413793103448276,ACES_Compound,0.0
4,TP_Company_cust,4.594827586206897,ACES_Compound,0.0
4,TP_Company_notcust,5.474137931034483,ACES_Compound,0.0
4,TP_Employer,3.3448275862068964,ACES_Compound,0.0
4,TP_Financial,3.4347826086956523,ACES_Compound,0.0
4,TP_Friend,2.2586206896551726,ACES_Compound,0.0
4,TP_Gov,3.853448275862069,ACES_Compound,0.0
4,TP_Medical,2.2844827586206895,ACES_Compound,0.0
4,TP_Neighbor,4.344827586206897,ACES_Compound,0.0
4,TP_NonProf,3.9913793103448274,ACES_Compound,0.0
4,TP_Platform,4.810344827586207,ACES_Compound,0.0
4,TP_Police,3.8275862068965516,ACES_Compound,0.0
4,TP_Relative,2.3130434782608695,ACES_Compound,0.0
4,TP_Researcher,3.0948275862068964,ACES_Compound,0.0
4,TP_School,3.5948275862068964,ACES_Compound,0.0
4,TP_Stranger,6.147826086956521,ACES_Compound,0.0
4,TP_Acquaintance,4.113475177304965,ACES_Compound,1.0
4,TP_Co_worker,4.078014184397163,ACES_Compound,1.0
4,TP_Company_cust,4.574468085106383,ACES_Compound,1.0
4,TP_Company_notcust,5.382978723404255,ACES_Compound,1.0
4,TP_Employer,3.397163120567376,ACES_Compound,1.0
4,TP_Financial,3.482269503546099,ACES_Compound,1.0
4,TP_Friend,2.404255319148936,ACES_Compound,1.0
4,TP_Gov,4.170212765957447,ACES_Compound,1.0
4,TP_Medical,2.354609929078014,ACES_Compound,1.0
4,TP_Neighbor,4.049645390070922,ACES_Compound,1.0
4,TP_NonProf,3.801418439716312,ACES_Compound,1.0
4,TP_Platform,4.617021276595745,ACES_Compound,1.0
4,TP_Police,4.042553191489362,ACES_Compound,1.0
4,TP_Relative,2.4539007092198584,ACES_Compound,1.0
4,TP_Researcher,3.021276595744681,ACES_Compound,1.0
4,TP_School,3.4326241134751774,ACES_Compound,1.0
4,TP_Stranger,5.794326241134752,ACES_Compound,1.0
4,TP_Acquaintance,4.5,ACES_Compound,2.0
4,TP_Co_worker,4.3125,ACES_Compound,2.0
4,TP_Company_cust,4.645833333333333,ACES_Compound,2.0
4,TP_Company_notcust,5.4375,ACES_Compound,2.0
4,TP_Employer,3.6526315789473682,ACES_Compound,2.0
4,TP_Financial,3.7083333333333335,ACES_Compound,2.0
4,TP_Friend,2.3958333333333335,ACES_Compound,2.0
4,TP_Gov,4.052083333333333,ACES_Compound,2.0
4,TP_Medical,2.2083333333333335,ACES_Compound,2.0
4,TP_Neighbor,4.46875,ACES_Compound,2.0
4,TP_NonProf,4.052083333333333,ACES_Compound,2.0
4,TP_Platform,4.8125,ACES_Compound,2.0
4,TP_Police,4.4375,ACES_Compound,2.0
4,TP_Relative,2.4270833333333335,ACES_Compound,2.0
4,TP_Researcher,3.03125,ACES_Compound,2.0
4,TP_School,3.71875,ACES_Compound,2.0
4,TP_Stranger,6.0,ACES_Compound,2.0
4,TP_Acquaintance,4.25,ACES_Compound,3.0
4,TP_Co_worker,4.125,ACES_Compound,3.0
4,TP_Company_cust,4.775,ACES_Compound,3.0
4,TP_Company_notcust,5.525,ACES_Compound,3.0
4,TP_Employer,3.9375,ACES_Compound,3.0
4,TP_Financial,3.7721518987341773,ACES_Compound,3.0
4,TP_Friend,2.15,ACES_Compound,3.0
4,TP_Gov,4.15,ACES_Compound,3.0
4,TP_Medical,2.3875,ACES_Compound,3.0
4,TP_Neighbor,4.175,ACES_Compound,3.0
4,TP_NonProf,4.1,ACES_Compound,3.0
4,TP_Platform,4.8,ACES_Compound,3.0
4,TP_Police,4.3544303797468356,ACES_Compound,3.0
4,TP_Relative,2.6455696202531644,ACES_Compound,3.0
4,TP_Researcher,2.95,ACES_Compound,3.0
4,TP_School,3.575,ACES_Compound,3.0
4,TP_Stranger,5.9125,ACES_Compound,3.0
4,TP_Acquaintance,4.52,ACES_Compound,4.0
4,TP_Co_worker,4.176470588235294,ACES_Compound,4.0
4,TP_Company_cust,4.8431372549019605,ACES_Compound,4.0
4,TP_Company_notcust,5.431372549019608,ACES_Compound,4.0
4,TP_Employer,4.02,ACES_Compound,4.0
4,TP_Financial,3.784313725490196,ACES_Compound,4.0
4,TP_Friend,2.156862745098039,ACES_Compound,4.0
4,TP_Gov,4.9411764705882355,ACES_Compound,4.0
4,TP_Medical,2.7450980392156863,ACES_Compound,4.0
4,TP_Neighbor,4.470588235294118,ACES_Compound,4.0
4,TP_NonProf,4.1568627450980395,ACES_Compound,4.0
4,TP_Platform,4.9411764705882355,ACES_Compound,4.0
4,TP_Police,5.215686274509804,ACES_Compound,4.0
4,TP_Relative,2.823529411764706,ACES_Compound,4.0
4,TP_Researcher,3.0980392156862746,ACES_Compound,4.0
4,TP_School,3.9607843137254903,ACES_Compound,4.0
4,TP_Stranger,5.8431372549019605,ACES_Compound,4.0
4,TP_Acquaintance,4.25,ACES_Compound,5.0
4,TP_Co_worker,4.134615384615385,ACES_Compound,5.0
4,TP_Company_cust,4.596153846153846,ACES_Compound,5.0
4,TP_Company_notcust,5.326923076923077,ACES_Compound,5.0
4,TP_Employer,3.4038461538461537,ACES_Compound,5.0
4,TP_Financial,3.5384615384615383,ACES_Compound,5.0
4,TP_Friend,1.9807692307692308,ACES_Compound,5.0
4,TP_Gov,4.423076923076923,ACES_Compound,5.0
4,TP_Medical,2.5961538461538463,ACES_Compound,5.0
4,TP_Neighbor,4.25,ACES_Compound,5.0
4,TP_NonProf,3.7884615384615383,ACES_Compound,5.0
4,TP_Platform,4.5576923076923075,ACES_Compound,5.0
4,TP_Police,4.365384615384615,ACES_Compound,5.0
4,TP_Relative,2.5384615384615383,ACES_Compound,5.0
4,TP_Researcher,2.8461538461538463,ACES_Compound,5.0
4,TP_School,3.673076923076923,ACES_Compound,5.0
4,TP_Stranger,5.730769230769231,ACES_Compound,5.0
4,TP_Acquaintance,4.62962962962963,ACES_Compound,6.0
4,TP_Co_worker,4.37037037037037,ACES_Compound,6.0
4,TP_Company_cust,4.814814814814815,ACES_Compound,6.0
4,TP_Company_notcust,5.666666666666667,ACES_Compound,6.0
4,TP_Employer,3.962962962962963,ACES_Compound,6.0
4,TP_Financial,4.185185185185185,ACES_Compound,6.0
4,TP_Friend,2.2962962962962963,ACES_Compound,6.0
4,TP_Gov,4.555555555555555,ACES_Compound,6.0
4,TP_Medical,2.814814814814815,ACES_Compound,6.0
4,TP_Neighbor,4.62962962962963,ACES_Compound,6.0
4,TP_NonProf,3.925925925925926,ACES_Compound,6.0
4,TP_Platform,4.962962962962963,ACES_Compound,6.0
4,TP_Police,4.7407407407407405,ACES_Compound,6.0
4,TP_Relative,2.925925925925926,ACES_Compound,6.0
4,TP_Researcher,3.1153846153846154,ACES_Compound,6.0
4,TP_School,3.925925925925926,ACES_Compound,6.0
4,TP_Stranger,5.7407407407407405,ACES_Compound,6.0
4,TP_Acquaintance,5.222222222222222,ACES_Compound,7.0
4,TP_Co_worker,4.777777777777778,ACES_Compound,7.0
4,TP_Company_cust,5.0,ACES_Compound,7.0
4,TP_Company_notcust,5.555555555555555,ACES_Compound,7.0
4,TP_Employer,4.111111111111111,ACES_Compound,7.0
4,TP_Financial,4.222222222222222,ACES_Compound,7.0
4,TP_Friend,2.3333333333333335,ACES_Compound,7.0
4,TP_Gov,5.444444444444445,ACES_Compound,7.0
4,TP_Medical,2.3333333333333335,ACES_Compound,7.0
4,TP_Neighbor,5.444444444444445,ACES_Compound,7.0
4,TP_NonProf,4.888888888888889,ACES_Compound,7.0
4,TP_Platform,4.777777777777778,ACES_Compound,7.0
4,TP_Police,5.0,ACES_Compound,7.0
4,TP_Relative,2.888888888888889,ACES_Compound,7.0
4,TP_Researcher,3.4444444444444446,ACES_Compound,7.0
4,TP_School,3.7777777777777777,ACES_Compound,7.0
4,TP_Stranger,6.111111111111111,ACES_Compound,7.0
4,TP_Acquaintance,5.4,ACES_Compound,8.0
4,TP_Co_worker,4.0,ACES_Compound,8.0
4,TP_Company_cust,6.0,ACES_Compound,8.0
4,TP_Company_notcust,6.2,ACES_Compound,8.0
4,TP_Employer,3.0,ACES_Compound,8.0
4,TP_Financial,5.0,ACES_Compound,8.0
4,TP_Friend,1.8,ACES_Compound,8.0
4,TP_Gov,4.0,ACES_Compound,8.0
4,TP_Medical,2.6,ACES_Compound,8.0
4,TP_Neighbor,5.4,ACES_Compound,8.0
4,TP_NonProf,4.4,ACES_Compound,8.0
4,TP_Platform,4.4,ACES_Compound,8.0
4,TP_Police,3.8,ACES_Compound,8.0
4,TP_Relative,4.4,ACES_Compound,8.0
4,TP_Researcher,2.0,ACES_Compound,8.0
4,TP_School,3.8,ACES_Compound,8.0
4,TP_Stranger,7.0,ACES_Compound,8.0
4,TP_Acquaintance,3.0,ACES_Compound,9.0
4,TP_Co_worker,3.3333333333333335,ACES_Compound,9.0
4,TP_Company_cust,3.3333333333333335,ACES_Compound,9.0
4,TP_Company_notcust,5.333333333333333,ACES_Compound,9.0
4,TP_Employer,4.0,ACES_Compound,9.0
4,TP_Financial,3.6666666666666665,ACES_Compound,9.0
4,TP_Friend,1.6666666666666667,ACES_Compound,9.0
4,TP_Gov,4.0,ACES_Compound,9.0
4,TP_Medical,1.6666666666666667,ACES_Compound,9.0
4,TP_Neighbor,3.3333333333333335,ACES_Compound,9.0
4,TP_NonProf,3.0,ACES_Compound,9.0
4,TP_Platform,4.666666666666667,ACES_Compound,9.0
4,TP_Police,5.0,ACES_Compound,9.0
4,TP_Relative,2.6666666666666665,ACES_Compound,9.0
4,TP_Researcher,1.6666666666666667,ACES_Compound,9.0
4,TP_School,4.0,ACES_Compound,9.0
4,TP_Stranger,5.333333333333333,ACES_Compound,9.0
4,TP_Acquaintance,4.344398340248962,Dem_Relationship_Status_Single,0.0
4,TP_Co_worker,4.169421487603306,Dem_Relationship_Status_Single,0.0
4,TP_Company_cust,4.628099173553719,Dem_Relationship_Status_Single,0.0
4,TP_Company_notcust,5.3884297520661155,Dem_Relationship_Status_Single,0.0
4,TP_Employer,3.654166666666667,Dem_Relationship_Status_Single,0.0
4,TP_Financial,3.62396694214876,Dem_Relationship_Status_Single,0.0
4,TP_Friend,2.1735537190082646,Dem_Relationship_Status_Single,0.0
4,TP_Gov,4.243801652892562,Dem_Relationship_Status_Single,0.0
4,TP_Medical,2.4173553719008263,Dem_Relationship_Status_Single,0.0
4,TP_Neighbor,4.363636363636363,Dem_Relationship_Status_Single,0.0
4,TP_NonProf,3.909090909090909,Dem_Relationship_Status_Single,0.0
4,TP_Platform,4.6652892561983474,Dem_Relationship_Status_Single,0.0
4,TP_Police,4.446280991735537,Dem_Relationship_Status_Single,0.0
4,TP_Relative,2.5330578512396693,Dem_Relationship_Status_Single,0.0
4,TP_Researcher,3.0330578512396693,Dem_Relationship_Status_Single,0.0
4,TP_School,3.677685950413223,Dem_Relationship_Status_Single,0.0
4,TP_Stranger,5.871900826446281,Dem_Relationship_Status_Single,0.0
4,TP_Acquaintance,4.408284023668639,Dem_Relationship_Status_Single,1.0
4,TP_Co_worker,4.263313609467455,Dem_Relationship_Status_Single,1.0
4,TP_Company_cust,4.695266272189349,Dem_Relationship_Status_Single,1.0
4,TP_Company_notcust,5.497041420118343,Dem_Relationship_Status_Single,1.0
4,TP_Employer,3.5532544378698225,Dem_Relationship_Status_Single,1.0
4,TP_Financial,3.6517857142857144,Dem_Relationship_Status_Single,1.0
4,TP_Friend,2.328402366863905,Dem_Relationship_Status_Single,1.0
4,TP_Gov,4.186390532544379,Dem_Relationship_Status_Single,1.0
4,TP_Medical,2.3816568047337277,Dem_Relationship_Status_Single,1.0
4,TP_Neighbor,4.266272189349112,Dem_Relationship_Status_Single,1.0
4,TP_NonProf,4.023668639053255,Dem_Relationship_Status_Single,1.0
4,TP_Platform,4.816568047337278,Dem_Relationship_Status_Single,1.0
4,TP_Police,4.178041543026707,Dem_Relationship_Status_Single,1.0
4,TP_Relative,2.5357142857142856,Dem_Relationship_Status_Single,1.0
4,TP_Researcher,3.0,Dem_Relationship_Status_Single,1.0
4,TP_School,3.603550295857988,Dem_Relationship_Status_Single,1.0
4,TP_Stranger,5.9614243323442135,Dem_Relationship_Status_Single,1.0
4,TP_Acquaintance,4.49002849002849,gender_ord,0.0
4,TP_Co_worker,4.330484330484331,gender_ord,0.0
4,TP_Company_cust,4.698005698005698,gender_ord,0.0
4,TP_Company_notcust,5.467236467236467,gender_ord,0.0
4,TP_Employer,3.584045584045584,gender_ord,0.0
4,TP_Financial,3.673352435530086,gender_ord,0.0
4,TP_Friend,2.3133903133903133,gender_ord,0.0
4,TP_Gov,4.1082621082621085,gender_ord,0.0
4,TP_Medical,2.4415954415954415,gender_ord,0.0
4,TP_Neighbor,4.3076923076923075,gender_ord,0.0
4,TP_NonProf,4.051282051282051,gender_ord,0.0
4,TP_Platform,4.794871794871795,gender_ord,0.0
4,TP_Police,4.168571428571428,gender_ord,0.0
4,TP_Relative,2.512893982808023,gender_ord,0.0
4,TP_Researcher,3.0885714285714285,gender_ord,0.0
4,TP_School,3.646723646723647,gender_ord,0.0
4,TP_Stranger,6.04,gender_ord,0.0
4,TP_Acquaintance,4.02054794520548,gender_ord,1.0
4,TP_Co_worker,3.9523809523809526,gender_ord,1.0
4,TP_Company_cust,4.4353741496598635,gender_ord,1.0
4,TP_Company_notcust,5.326530612244898,gender_ord,1.0
4,TP_Employer,3.410958904109589,gender_ord,1.0
4,TP_Financial,3.2993197278911564,gender_ord,1.0
4,TP_Friend,2.163265306122449,gender_ord,1.0
4,TP_Gov,4.156462585034014,gender_ord,1.0
4,TP_Medical,2.122448979591837,gender_ord,1.0
4,TP_Neighbor,3.993197278911565,gender_ord,1.0
4,TP_NonProf,3.741496598639456,gender_ord,1.0
